XNSE/RAJESHEXPO,Rajesh Exports Ltd. (EQRAJESHEXPO) Adjusted Stock Prices
XNSE/MAHASTEEL,Mahamaya Steel Industries Ltd (EQMAHASTEEL) Adjusted Stock Prices
XNSE/RAJSREESUG,Rajshree Sugars & Chemicals Ltd. (EQRAJSREESUG) Adjusted Stock Prices
XNSE/RALLIS,Rallis India Ltd. (EQRALLIS) Adjusted Stock Prices
XNSE/RAMANEWS,Shree Rama Newsprint Ltd (EQRAMANEWS) Adjusted Stock Prices
XNSE/RAMCOIND,Ramco Industries Ltd. (EQRAMCOIND) Adjusted Stock Prices
XNSE/RAMCOSYS,Ramco Systems Ltd. (EQRAMCOSYS) Adjusted Stock Prices
XNSE/RANASUG,Rana Sugars Ltd. (EQRANASUG) Adjusted Stock Prices
XNSE/RANEHOLDIN,Rane Holdings Ltd. (EQRANEHOLDIN) Adjusted Stock Prices
XNSE/RANBAXY,Ranbaxy Laboratories Ltd. (EQRANBAXY) Adjusted Stock Prices
XNSE/RANEBRAKE,Rane Brake Linings Ltd. (EQRANEBRAKE) Adjusted Stock Prices
XNSE/REVL,Rane Engine Valves Ltd. (EQREVL) Adjusted Stock Prices
XNSE/SUZLON,Suzlon Energy Ltd. (EQSUZLON) Adjusted Stock Prices
XNSE/RCF,Rashtriya Chemicals & Fertilizers Ltd. (EQRCF) Adjusted Stock Prices
XNSE/RASOYPR,Rasoya Proteins Ltd. (EQRASOYPR) Adjusted Stock Prices
XNSE/RATNAMANI,Ratnamani Metals & Tubes Ltd. (EQRATNAMANI) Adjusted Stock Prices
XNSE/RAYMOND,Raymond Ltd. (EQRAYMOND) Adjusted Stock Prices
XNSE/REGENCERAM,Regency Ceramics Ltd. (EQREGENCERAM) Adjusted Stock Prices
XNSE/RELAXO,Relaxo Footwears Ltd. (EQRELAXO) Adjusted Stock Prices
XNSE/BROOKS,Brooks Laboratories Ltd (EQBROOKS) Adjusted Stock Prices
XNSE/RELCAPITAL,Reliance Capital Ltd. (EQRELCAPITAL) Adjusted Stock Prices
XNSE/RIIL,Reliance Industrial Infrastructure Ltd. (EQRIIL) Adjusted Stock Prices
XNSE/RELIANCE,Reliance Industries Ltd. (EQRELIANCE) Adjusted Stock Prices
XNSE/REMSONSIND,Remsons Industries Ltd. (EQREMSONSIND) Adjusted Stock Prices
XNSE/REVATHI,Revathi Equipment Ltd. (EQREVATHI) Adjusted Stock Prices
XNSE/RICOAUTO,Rico Auto Industries Ltd. (EQRICOAUTO) Adjusted Stock Prices
XNSE/AURIONPRO,Aurionpro Solutions Ltd. (EQAURIONPRO) Adjusted Stock Prices
XNSE/ROLLT,Rollatainers Ltd (EQROLLT) Adjusted Stock Prices
XNSE/ROLTA,Rolta India Ltd. (EQROLTA) Adjusted Stock Prices
XNSE/8KMILES,8K Miles Software Services Ltd (EQ8KMILES) Adjusted Stock Prices
XNSE/RUBYMILLS,Ruby Mills Ltd. (EQRUBYMILLS) Adjusted Stock Prices
XNSE/RUCHINFRA,Ruchi Infrastructure Ltd. (EQRUCHINFRA) Adjusted Stock Prices
XNSE/RUCHISOYA,Ruchi Soya Industries Ltd. (EQRUCHISOYA) Adjusted Stock Prices
XNSE/SKUMARSYNF,S. Kumars Nationwide Ltd. (EQSKUMARSYNF) Adjusted Stock Prices
XNSE/SRSLTD,SRS Ltd (EQSRSLTD) Adjusted Stock Prices
XNSE/SB_TINTL,S.B.& T. International Ltd. (EQSB&TINTL) Adjusted Stock Prices
XNSE/NIVINFRA,We Internet Ltd. (EQNIVINFRA) Adjusted Stock Prices
XNSE/JINDALSAW,Jindal SAW Ltd. (EQJINDALSAW) Adjusted Stock Prices
XNSE/MAWANASUG,Mawana Sugars Ltd (EQMAWANASUG) Adjusted Stock Prices
XNSE/SKFINDIA,SKF India Ltd. (EQSKFINDIA) Adjusted Stock Prices
XNSE/SKMEGGPROD,SKM Egg Products Export (India) Ltd. (EQSKMEGGPROD) Adjusted Stock Prices
XNSE/RENUKA,Shree Renuka Sugars Ltd. (EQRENUKA) Adjusted Stock Prices
XNSE/SMZSCHEM,SMZS Chemicals Ltd. (EQSMZSCHEM) Adjusted Stock Prices
XNSE/SOMANYCERA,Somany Ceramics Ltd. (EQSOMANYCERA) Adjusted Stock Prices
XNSE/SPLLTD,Somany Ceramics Ltd. (EQSPLLTD) Adjusted Stock Prices
XNSE/SREINFRA,SREI Infrastructure Finance Ltd. (EQSREINFRA) Adjusted Stock Prices
XNSE/SRGINFOTEC,PAN India Corporation Ltd. (EQSRGINFOTEC) Adjusted Stock Prices
XNSE/SRF,SRF Ltd. (EQSRF) Adjusted Stock Prices
XNSE/PVP,PVP Ventures Ltd (EQPVP) Adjusted Stock Prices
XNSE/STINDIA,STI India Ltd. (EQSTINDIA) Adjusted Stock Prices
XNSE/N3IIFLFIN,India Infoline Finance Ltd (N3IIFLFIN) Adjusted Stock Prices
XNSE/N2IIFLFIN,India Infoline Finance Ltd (N2IIFLFIN) Adjusted Stock Prices
XNSE/N1IIFLFIN,India Infoline Finance Ltd (N1IIFLFIN) Adjusted Stock Prices
XNSE/N4IIFLFIN,India Infoline Finance Ltd (N4IIFLFIN) Adjusted Stock Prices
XNSE/SABERORGAN,Sabero Organics Gujarat Ltd. (EQSABERORGAN) Adjusted Stock Prices
XNSE/TDPOWERSYS,TD Power Systems Ltd (EQTDPOWERSYS) Adjusted Stock Prices
XNSE/SAGCEM,Sagar Cements Ltd. (EQSAGCEM) Adjusted Stock Prices
XNSE/SAKTHIFIN,Sakthi Finance Ltd. (EQSAKTHIFIN) Adjusted Stock Prices
XNSE/SAKHTISUG,Sakthi Sugars Ltd. (EQSAKHTISUG) Adjusted Stock Prices
XNSE/SALORAINTL,Salora International Ltd. (EQSALORAINTL) Adjusted Stock Prices
XNSE/SALZERELEC,Salzer Electronics Ltd. (EQSALZERELEC) Adjusted Stock Prices
XNSE/SAMINDUS,Sam Industries Ltd. (EQSAMINDUS) Adjusted Stock Prices
XNSE/SAMBANDAM,Sambandam Spinning Mills Ltd. (EQSAMBANDAM) Adjusted Stock Prices
XNSE/SAMTEL,Samtel Color Ltd. (EQSAMTEL) Adjusted Stock Prices
XNSE/SANDESH,Sandesh Ltd. (EQSANDESH) Adjusted Stock Prices
XNSE/SANGAMIND,Sangam (India) Ltd. (EQSANGAMIND) Adjusted Stock Prices
XNSE/SANGHIIND,Sanghi Industries Ltd. (EQSANGHIIND) Adjusted Stock Prices
XNSE/SANGHIPOLY,Sanghi Polysters Ltd. (EQSANGHIPOLY) Adjusted Stock Prices
XNSE/SANGHVIMOV,Sanghvi Movers Ltd. (EQSANGHVIMOV) Adjusted Stock Prices
XNSE/SANWARIA,Sanwaria Consumer Ltd. (EQSANWARIA) Adjusted Stock Prices
XNSE/ORGINFO,ORG Informatics Ltd. (EQORGINFO) Adjusted Stock Prices
XNSE/SAREGAMA,Saregama India Ltd. (EQSAREGAMA) Adjusted Stock Prices
XNSE/SARLAPOLY,Sarla Performance Fibers Ltd. (EQSARLAPOLY) Adjusted Stock Prices
XNSE/SATHAISPAT,Sathavahana Ispat Ltd. (EQSATHAISPAT) Adjusted Stock Prices
XNSE/KOHINOOR,Kohinoor Foods Ltd. (EQKOHINOOR) Adjusted Stock Prices
XNSE/SATYAMCOMP,Satyam Computer Services Ltd. (EQSATYAMCOMP) Adjusted Stock Prices
XNSE/SAVERA,Savera Industries Ltd. (EQSAVERA) Adjusted Stock Prices
XNSE/SOTL,Savita Oil Technologies Ltd (EQSOTL) Adjusted Stock Prices
XNSE/SAYAJIHOTL,Sayaji Hotels Ltd. (EQSAYAJIHOTL) Adjusted Stock Prices
XNSE/N2SHRIRAMCIT,Shriram City Union Finance Ltd. (N2SHRIRAMCIT) Adjusted Stock Prices
XNSE/N4SHRIRAMCIT,Shriram City Union Finance Ltd. (N4SHRIRAMCIT) Adjusted Stock Prices
XNSE/UPL,UPL Ltd (EQUPL) Adjusted Stock Prices
XNSE/GLODYNE,Glodyne Technoserve Ltd (EQGLODYNE) Adjusted Stock Prices
XNSE/SELAN,Selan Exploration Technology Ltd. (EQSELAN) Adjusted Stock Prices
XNSE/N1SHRIRAMCIT,Shriram City Union Finance Ltd. (N1SHRIRAMCIT) Adjusted Stock Prices
XNSE/N3SHRIRAMCIT,Shriram City Union Finance Ltd. (N3SHRIRAMCIT) Adjusted Stock Prices
XNSE/N6SHRIRAMCIT,Shriram City Union Finance Ltd. (N6SHRIRAMCIT) Adjusted Stock Prices
XNSE/VEDL,Vedanta Ltd (EQVEDL) Adjusted Stock Prices
XNSE/N5SHRIRAMCIT,Shriram City Union Finance Ltd. (N5SHRIRAMCIT) Adjusted Stock Prices
XNSE/SESHAPAPER,Seshasayee Paper & Boards Ltd. (EQSESHAPAPER) Adjusted Stock Prices
XNSE/SHAKTIPUMP,Shakti Pumps (India) Ltd. (EQSHAKTIPUMP) Adjusted Stock Prices
XNSE/SHAHALLOYS,Shah Alloys Ltd. (EQSHAHALLOYS) Adjusted Stock Prices
XNSE/ARIHANTSUP,Arihant Superstructures Ltd (EQARIHANTSUP) Adjusted Stock Prices
XNSE/SHALPAINTS,Shalimar Paints Ltd. (EQSHALPAINTS) Adjusted Stock Prices
XNSE/SHANTIGEAR,Shanthi Gears Ltd. (EQSHANTIGEAR) Adjusted Stock Prices
XNSE/CREST,Crest Ventures Ltd. (EQCREST) Adjusted Stock Prices
XNSE/SHILPAMED,Shilpa Medicare Ltd. (EQSHILPAMED) Adjusted Stock Prices
XNSE/SHASUNPHAR,Shasun Pharmaceuticals Ltd (EQSHASUNPHAR) Adjusted Stock Prices
XNSE/SCI,Shipping Corporation of India Ltd. (EQSCI) Adjusted Stock Prices
XNSE/SVOGL,SVOGL Oil Gas & Energy Ltd. (EQSVOGL) Adjusted Stock Prices
XNSE/SHREECEM,Shree Cement Ltd. (EQSHREECEM) Adjusted Stock Prices
XNSE/PGEL,PG Electroplast Ltd (EQPGEL) Adjusted Stock Prices
XNSE/BASML,Bannari Amman Spinning Mills Ltd. (EQBASML) Adjusted Stock Prices
XNSE/KMSUGAR,K.M. Sugar Mills Ltd. (EQKMSUGAR) Adjusted Stock Prices
XNSE/AJMERA,Ajmera Realty & Infra India Ltd (EQAJMERA) Adjusted Stock Prices
XNSE/SHREERAMA,Shree Rama Multi-Tech Ltd. (EQSHREERAMA) Adjusted Stock Prices
XNSE/SHRENUJ,Shrenuj & Co. Ltd. (EQSHRENUJ) Adjusted Stock Prices
XNSE/SHREYANIND,Shreyans Industries Ltd. (EQSHREYANIND) Adjusted Stock Prices
XNSE/SHREYAS,Shreyas Shipping & Logistics Ltd. (EQSHREYAS) Adjusted Stock Prices
XNSE/SRTRANSFIN,Shriram Transport Finance Co. Ltd. (EQSRTRANSFIN) Adjusted Stock Prices
XNSE/SHYAMTEL,Shyam Telecom Ltd. (EQSHYAMTEL) Adjusted Stock Prices
XNSE/PRITHVI,Prithvi Information Solutions Ltd. (EQPRITHVI) Adjusted Stock Prices
XNSE/SIEMENS,Siemens Ltd. (EQSIEMENS) Adjusted Stock Prices
XNSE/SIGNET,Signet Industries Ltd. (EQSIGNET) Adjusted Stock Prices
XNSE/SIMBHSUGAR,Simbhaoli Sugars Ltd (EQSIMBHSUGAR) Adjusted Stock Prices
XNSE/SIMPLEXCAS,Simplex Castings Ltd. (EQSIMPLEXCAS) Adjusted Stock Prices
XNSE/SIMPLEXINF,Simplex Infrastructure Ltd (EQSIMPLEXINF) Adjusted Stock Prices
XNSE/RUPA,Rupa & Company Ltd (EQRUPA) Adjusted Stock Prices
XNSE/RESPONIND,Responsive Industries Ltd (EQRESPONIND) Adjusted Stock Prices
XNSE/SINTEX,Sintex Industries Ltd. (EQSINTEX) Adjusted Stock Prices
XNSE/SIRPAPER,Sirpur Paper Mills Ltd. (EQSIRPAPER) Adjusted Stock Prices
XNSE/SIYSIL,Siyaram Silk Mills Ltd. (EQSIYSIL) Adjusted Stock Prices
XNSE/GSKCONS,GlaxoSmithkline Consumer Healthcare Ltd. (EQGSKCONS) Adjusted Stock Prices
XNSE/QUINTEGRA,Quintegra Solutions Ltd. (EQQUINTEGRA) Adjusted Stock Prices
XNSE/CURATECH,Cura Technologies Ltd (EQCURATECH) Adjusted Stock Prices
XNSE/SOFTTECHGR,STG Lifecare Ltd (EQSOFTTECHGR) Adjusted Stock Prices
XNSE/SDBL,Som Distilleries & Breweries Ltd. (EQSDBL) Adjusted Stock Prices
XNSE/SOMATEX,Soma Textiles & Industries Ltd. (EQSOMATEX) Adjusted Stock Prices
XNSE/SONASTEER,Sona Koyo Steering Systems Ltd. (EQSONASTEER) Adjusted Stock Prices
XNSE/SONATSOFTW,Sonata Software Ltd. (EQSONATSOFTW) Adjusted Stock Prices
XNSE/SEAMECLTD,Seamec Ltd. (EQSEAMECLTD) Adjusted Stock Prices
XNSE/SICAL,Sical Logistics Ltd (EQSICAL) Adjusted Stock Prices
XNSE/SOUTHBANK,South Indian Bank Ltd. (EQSOUTHBANK) Adjusted Stock Prices
XNSE/SOUISPAT,Southern Ispat & Energy Ltd (EQSOUISPAT) Adjusted Stock Prices
XNSE/SPIC,Southern Petrochemicals Industries Corporation Ltd (EQSPIC) Adjusted Stock Prices
XNSE/SPANCO,Spanco Ltd (EQSPANCO) Adjusted Stock Prices
XNSE/SPENTEX,Spentex Industries Ltd. (EQSPENTEX) Adjusted Stock Prices
XNSE/SRHHLINDST,SRHHL Industries Ltd (EQSRHHLINDST) Adjusted Stock Prices
XNSE/SABTN,Sri Adhikari Brothers Television Network Ltd. (EQSABTN) Adjusted Stock Prices
XNSE/PBAINFRA,PBA Infrastructure Ltd. (EQPBAINFRA) Adjusted Stock Prices
XNSE/SIL,Standard Industries Ltd. (EQSIL) Adjusted Stock Prices
XNSE/STARPAPER,Star Paper Mills Ltd. (EQSTARPAPER) Adjusted Stock Prices
XNSE/SBBJ,State Bank of Bikaner & Jaipur Ltd. (EQSBBJ) Adjusted Stock Prices
XNSE/SBIN,State Bank of India (EQSBIN) Adjusted Stock Prices
XNSE/MYSOREBANK,State Bank of Mysore (EQMYSOREBANK) Adjusted Stock Prices
XNSE/SBT,State Bank of Travancore (EQSBT) Adjusted Stock Prices
XNSE/STCINDIA,State Trading Corporation of India Ltd. (EQSTCINDIA) Adjusted Stock Prices
XNSE/SAIL,Steel Authority of India Ltd. (EQSAIL) Adjusted Stock Prices
XNSE/STEELTUBES,Steel Tubes of India Ltd. (EQSTEELTUBES) Adjusted Stock Prices
XNSE/SSWL,Steel Strips Wheels Ltd. (EQSSWL) Adjusted Stock Prices
XNSE/STERLINBIO,Sterling Biotech Ltd. (EQSTERLINBIO) Adjusted Stock Prices
XNSE/STERTOOLS,Sterling Tools Ltd. (EQSTERTOOLS) Adjusted Stock Prices
XNSE/STER,Sterlite Industries (India) Ltd. (EQSTER) Adjusted Stock Prices
XNSE/STRTECH,Sterlite Technologies Ltd (EQSTRTECH) Adjusted Stock Prices
XNSE/STAR,Strides Shasun Ltd. (EQSTAR) Adjusted Stock Prices
XNSE/WINSOMEDJ,Winsome Diamonds & Jewellery Ltd (EQWINSOMEDJ) Adjusted Stock Prices
XNSE/SPMLINFRA,SPML Infra Ltd. (EQSPMLINFRA) Adjusted Stock Prices
XNSE/SUBEX,Subex Ltd. (EQSUBEX) Adjusted Stock Prices
XNSE/SUBROS,Subros Ltd. (EQSUBROS) Adjusted Stock Prices
XNSE/SUDARSCHEM,Sudarshan Chemical Industries Ltd. (EQSUDARSCHEM) Adjusted Stock Prices
XNSE/SUJANAUNI,Sujana Universal Industries Ltd. (EQSUJANAUNI) Adjusted Stock Prices
XNSE/SMPL,Splendid Metal Products Ltd. (EQSMPL) Adjusted Stock Prices
XNSE/SUMEETINDS,Sumeet Industries Ltd. (EQSUMEETINDS) Adjusted Stock Prices
XNSE/SUNPHARMA,Sun Pharmaceutical Industries Ltd. (EQSUNPHARMA) Adjusted Stock Prices
XNSE/VIKASHMET,Vikash Metal & Power Ltd. (EQVIKASHMET) Adjusted Stock Prices
XNSE/SUNDRMFAST,Sundram Fasteners Ltd (EQSUNDRMFAST) Adjusted Stock Prices
XNSE/SUNDRMBRAK,Sundaram Brake Linings Ltd. (EQSUNDRMBRAK) Adjusted Stock Prices
XNSE/SUNDARMFIN,Sundaram Finance Ltd. (EQSUNDARMFIN) Adjusted Stock Prices
XNSE/SUNCLAYLTD,Sundaram-Clayton Ltd. (EQSUNCLAYLTD) Adjusted Stock Prices
XNSE/SUNFLAG,Sunflag Iron & Steel Co. Ltd. (EQSUNFLAG) Adjusted Stock Prices
XNSE/SUPER,Super Sales India Ltd. (EQSUPER) Adjusted Stock Prices
XNSE/SUPERSPIN,Super Spinning Mills Ltd. (EQSUPERSPIN) Adjusted Stock Prices
XNSE/SUPERHOUSE,Superhouse Ltd. (EQSUPERHOUSE) Adjusted Stock Prices
XNSE/SUPREMEIND,Supreme Industries Ltd. (EQSUPREMEIND) Adjusted Stock Prices
XNSE/SUPPETRO,Supreme Petrochem Ltd. (EQSUPPETRO) Adjusted Stock Prices
XNSE/SUPREMETEX,Supreme Tex mart Ltd (EQSUPREMETEX) Adjusted Stock Prices
XNSE/SURANACORP,Surana Corporation Ltd. (EQSURANACORP) Adjusted Stock Prices
XNSE/SURANAIND,Surana Industries Ltd. (EQSURANAIND) Adjusted Stock Prices
XNSE/SURANAT_P,Surana Telecom and Power Ltd. (EQSURANAT&P) Adjusted Stock Prices
XNSE/SURYAROSNI,Surya Roshni Ltd. (EQSURYAROSNI) Adjusted Stock Prices
XNSE/SURYAJYOTI,Suryajyoti Spinning Mills Ltd. (EQSURYAJYOTI) Adjusted Stock Prices
XNSE/SURYALAXMI,Suryalakshmi Cotton Mills Ltd. (EQSURYALAXMI) Adjusted Stock Prices
XNSE/SILINV,SIL Investments Ltd. (EQSILINV) Adjusted Stock Prices
XNSE/SUTLEJINDS,SIL Investments Ltd. (EQSUTLEJINDS) Adjusted Stock Prices
XNSE/SUVEN,Suven Life Sciences Ltd. (EQSUVEN) Adjusted Stock Prices
XNSE/SWANENERGY,Swan Energy Ltd (EQSWANENERGY) Adjusted Stock Prices
XNSE/SWARAJENG,Swaraj Engines Ltd. (EQSWARAJENG) Adjusted Stock Prices
XNSE/SMLISUZU,SML Isuzu Ltd (EQSMLISUZU) Adjusted Stock Prices
XNSE/N6MUTHOOTFIN,Muthoot Finance Ltd. (N6MUTHOOTFIN) Adjusted Stock Prices
XNSE/N5MUTHOOTFIN,Muthoot Finance Ltd. (N5MUTHOOTFIN) Adjusted Stock Prices
XNSE/N4MUTHOOTFIN,Muthoot Finance Ltd. (N4MUTHOOTFIN) Adjusted Stock Prices
XNSE/N3MUTHOOTFIN,Muthoot Finance Ltd. (N3MUTHOOTFIN) Adjusted Stock Prices
XNSE/N1MUTHOOTFIN,Muthoot Finance Ltd. (N1MUTHOOTFIN) Adjusted Stock Prices
XNSE/N2MUTHOOTFIN,Muthoot Finance Ltd. (N2MUTHOOTFIN) Adjusted Stock Prices
XNSE/PRAKASHCON,Prakash Constrowell Ltd (EQPRAKASHCON) Adjusted Stock Prices
XNSE/SYMPHONY,Symphony Ltd. (EQSYMPHONY) Adjusted Stock Prices
XNSE/SYNDIBANK,Syndicate Bank (EQSYNDIBANK) Adjusted Stock Prices
XNSE/TTL,T T Ltd. (EQTTL) Adjusted Stock Prices
XNSE/TANFACIND,TANFAC Industries Ltd. (EQTANFACIND) Adjusted Stock Prices
XNSE/MARKSANS,Marksans Pharma Ltd . (EQMARKSANS) Adjusted Stock Prices
XNSE/TCIFINANCE,TCI Finance Ltd. (EQTCIFINANCE) Adjusted Stock Prices
XNSE/TIL,TIL Ltd. (EQTIL) Adjusted Stock Prices
XNSE/TRF,TRF Ltd. (EQTRF) Adjusted Stock Prices
XNSE/BRFL,Bombay Rayon Fashions Ltd. (EQBRFL) Adjusted Stock Prices
XNSE/SORILINFRA,SORIL Infra Resources Ltd. (EQSORILINFRA) Adjusted Stock Prices
XNSE/TTKHLTCARE,TTK Healthcare Ltd. (EQTTKHLTCARE) Adjusted Stock Prices
XNSE/TTKPRESTIG,TTK Prestige Ltd. (EQTTKPRESTIG) Adjusted Stock Prices
XNSE/TVSSRICHAK,TVS Srichakra Ltd. (EQTVSSRICHAK) Adjusted Stock Prices
XNSE/TVSMOTOR,TVS Motor Co Ltd. (EQTVSMOTOR) Adjusted Stock Prices
XNSE/TAINWALCHM,Tainwala Chemicals & Plastics (I) Ltd. (EQTAINWALCHM) Adjusted Stock Prices
XNSE/TPLPLASTEH,TPL Plastech Ltd. (EQTPLPLASTEH) Adjusted Stock Prices
XNSE/TALBROAUTO,Talbros Automotive Components Ltd. (EQTALBROAUTO) Adjusted Stock Prices
XNSE/TAJGVK,Taj GVK Hotels & Resorts Ltd. (EQTAJGVK) Adjusted Stock Prices
XNSE/TNPL,Tamil Nadu Newsprint & Papers Ltd. (EQTNPL) Adjusted Stock Prices
XNSE/TNPETRO,Tamilnadu Petroproducts Ltd. (EQTNPETRO) Adjusted Stock Prices
XNSE/TNTELE,Tamilnadu Telecommunications Ltd. (EQTNTELE) Adjusted Stock Prices
XNSE/TASTYBITE,Tasty Bite Eatables Ltd. (EQTASTYBITE) Adjusted Stock Prices
XNSE/TATACHEM,Tata Chemicals Ltd. (EQTATACHEM) Adjusted Stock Prices
XNSE/TATACOFFEE,Tata Coffee Ltd. (EQTATACOFFEE) Adjusted Stock Prices
XNSE/TATAELXSI,Tata Elxsi Ltd. (EQTATAELXSI) Adjusted Stock Prices
XNSE/TATAMOTORS,Tata Motors Ltd. (EQTATAMOTORS) Adjusted Stock Prices
XNSE/HONAUT,Honeywell Automation India Ltd. (EQHONAUT) Adjusted Stock Prices
XNSE/INFOMEDIA,Infomedia Press Ltd (EQINFOMEDIA) Adjusted Stock Prices
XNSE/TATAINVEST,Tata Investment Corporation Ltd. (EQTATAINVEST) Adjusted Stock Prices
XNSE/TATASTEEL,Tata Steel Ltd. (EQTATASTEEL) Adjusted Stock Prices
XNSE/TATAMETALI,Tata Metaliks Ltd. (EQTATAMETALI) Adjusted Stock Prices
XNSE/TATAPOWER,Tata Power Co. Ltd. (EQTATAPOWER) Adjusted Stock Prices
XNSE/TATASPONGE,Tata Sponge Iron Ltd. (EQTATASPONGE) Adjusted Stock Prices
XNSE/TATAGLOBAL,Tata Global Beverages Ltd. (EQTATAGLOBAL) Adjusted Stock Prices
XNSE/AGCNET,AGC Networks Ltd. (EQAGCNET) Adjusted Stock Prices
XNSE/TECHNOELEC,Techno Electric & Engineering Co. Ltd. (EQTECHNOELEC) Adjusted Stock Prices
XNSE/TELEDATAGL,Agnite Education Ltd (EQTELEDATAGL) Adjusted Stock Prices
XNSE/TV_18,Television Eighteen India Ltd. (EQTV-18) Adjusted Stock Prices
XNSE/TEXINFRA,Texmaco Infrastructure & Holdings Ltd (EQTEXINFRA) Adjusted Stock Prices
XNSE/THEMISMED,Themis Medicare Ltd. (EQTHEMISMED) Adjusted Stock Prices
XNSE/THERMAX,Thermax Ltd. (EQTHERMAX) Adjusted Stock Prices
XNSE/TIRUMALCHM,Thirumalai Chemicals Ltd. (EQTIRUMALCHM) Adjusted Stock Prices
XNSE/THIRUSUGAR,Thiru Arooran Sugars Ltd. (EQTHIRUSUGAR) Adjusted Stock Prices
XNSE/THOMASCOOK,Thomas Cook (India) Ltd. (EQTHOMASCOOK) Adjusted Stock Prices
XNSE/TI,Tilaknagar Industries Ltd. (EQTI) Adjusted Stock Prices
XNSE/TIMESGTY,Times Guaranty Ltd. (EQTIMESGTY) Adjusted Stock Prices
XNSE/TINPLATE,Tinplate Company of India Ltd. (EQTINPLATE) Adjusted Stock Prices
XNSE/TIMKEN,Timken India Ltd. (EQTIMKEN) Adjusted Stock Prices
XNSE/TIPSINDLTD,Tips Industries Ltd. (EQTIPSINDLTD) Adjusted Stock Prices
XNSE/ONELIFECAP,OneLife Capital Advisors Ltd (EQONELIFECAP) Adjusted Stock Prices
XNSE/FLEXITUFF,Flexituff International Limited (EQFLEXITUFF) Adjusted Stock Prices
XNSE/UJAAS,Ujaas Energy Ltd (EQUJAAS) Adjusted Stock Prices
XNSE/TITAN,Titan Co. Ltd (EQTITAN) Adjusted Stock Prices
XNSE/TAKSHEEL,Taksheel Solutions Ltd (EQTAKSHEEL) Adjusted Stock Prices
XNSE/DENORA,De Nora India Ltd. (EQDENORA) Adjusted Stock Prices
XNSE/TODAYS,Today`s Writing Instruments Ltd (EQTODAYS) Adjusted Stock Prices
XNSE/TORNTPHARM,Torrent Pharmaceuticals Ltd. (EQTORNTPHARM) Adjusted Stock Prices
XNSE/TOKYOPLAST,Tokyo Plast International Ltd. (EQTOKYOPLAST) Adjusted Stock Prices
XNSE/ALCHEM,Alchemist Ltd. (EQALCHEM) Adjusted Stock Prices
XNSE/TCI,Transport Corporation of India Ltd. (EQTCI) Adjusted Stock Prices
XNSE/TFCILTD,Tourism Finance Corporation of India Ltd. (EQTFCILTD) Adjusted Stock Prices
XNSE/TRICOM,Tricom India Ltd (EQTRICOM) Adjusted Stock Prices
XNSE/TRENT,Trent Ltd. (EQTRENT) Adjusted Stock Prices
XNSE/IOLCP,IOL Chemicals & Pharmaceuticals Ltd. (EQIOLCP) Adjusted Stock Prices
XNSE/TRIGYN,Trigyn Technologies Ltd. (EQTRIGYN) Adjusted Stock Prices
XNSE/INDOTHAI,Indo Thai Securities Ltd (EQINDOTHAI) Adjusted Stock Prices
XNSE/TRIVENI,Triveni Engineering & Industries Ltd. (EQTRIVENI) Adjusted Stock Prices
XNSE/TIFIN,TI Financial Holdings Ltd (EQTIFIN) Adjusted Stock Prices
XNSE/TULSYAN,Tulsyan NEC Ltd. (EQTULSYAN) Adjusted Stock Prices
XNSE/UBENGG,UB Engineering Ltd. (EQUBENGG) Adjusted Stock Prices
XNSE/UCALFUEL,UCAL Fuel Systems Ltd. (EQUCALFUEL) Adjusted Stock Prices
XNSE/AXISBANK,Axis Bank Ltd (EQAXISBANK) Adjusted Stock Prices
XNSE/UNICHEMLAB,Unichem Laboratories Ltd. (EQUNICHEMLAB) Adjusted Stock Prices
XNSE/UGARSUGAR,Ugar Sugar Works Ltd. (EQUGARSUGAR) Adjusted Stock Prices
XNSE/UNITECH,Unitech Ltd. (EQUNITECH) Adjusted Stock Prices
XNSE/UBHOLDINGS,United Breweries Holdings Ltd. (EQUBHOLDINGS) Adjusted Stock Prices
XNSE/UNIENTER,Uniphos Enterprises Ltd. (EQUNIENTER) Adjusted Stock Prices
XNSE/UNIVCABLES,Universal Cables Ltd. (EQUNIVCABLES) Adjusted Stock Prices
XNSE/ABGSHIP,ABG Shipyard Ltd. (EQABGSHIP) Adjusted Stock Prices
XNSE/UPERGANGES,Upper Ganges Sugar & Industries Ltd. (EQUPERGANGES) Adjusted Stock Prices
XNSE/UMESLTD,Usha Martin Education & Solutions Ltd (EQUMESLTD) Adjusted Stock Prices
XNSE/USHAMART,Usha Martin Ltd. (EQUSHAMART) Adjusted Stock Prices
XNSE/UTTAMSTL,Uttam Galva Steels Ltd. (EQUTTAMSTL) Adjusted Stock Prices
XNSE/VIPIND,V.I.P. Industries Ltd. (EQVIPIND) Adjusted Stock Prices
XNSE/AIAENG,AIA Engineering Ltd. (EQAIAENG) Adjusted Stock Prices
XNSE/EKC,Everest Kanto Cylinder Ltd. (EQEKC) Adjusted Stock Prices
XNSE/VLSFINANCE,VLS Finance Ltd. (EQVLSFINANCE) Adjusted Stock Prices
XNSE/KELLTONTEC,Kellton Tech Solutions Ltd (EQKELLTONTEC) Adjusted Stock Prices
XNSE/VSTIND,VST Industries Ltd. (EQVSTIND) Adjusted Stock Prices
XNSE/VSTTILLERS,VST Tillers Tractors Ltd. (EQVSTTILLERS) Adjusted Stock Prices
